room2,22.0
room2,22.0
room2,22.0
room2,22.0
room2,22.0
room2,22.0
room2,22.0
room2,22.0
room2,22.0
room2,22.0
room2,22.0
room2,22.0
room2,22.0
room2,22.0
room2,22.0
room2,22.0
room2,22.0
room2,22.0
room2,22.0
room2,22.0
room2,22.0
room2,22.0
room2,22.0
room2,22.0
room2,22.0
room2,22.0
room2,22.0
room2,22.0
room2,22.0
room2,22.0
room2,22.0
room2,22.025072087818177
room2,22.09903113209758
room2,22.21816851753197
room2,22.376510198141265
room2,22.566116260882442
room2,22.777479066043686
room2,23.0
room2,23.222520933956314
room2,23.433883739117558
room2,23.623489801858735
room2,23.78183148246803
room2,23.90096886790242
room2,23.974927912181823
room2,24.0
room2,23.974927912181823
room2,23.90096886790242
room2,23.78183148246803
room2,23.623489801858735
room2,23.433883739117558
room2,23.222520933956314
room2,23.0
room2,22.777479066043686
room2,22.566116260882442
room2,22.37651019814127
room2,22.21816851753197
room2,22.09903113209758
room2,22.025072087818177
room2,22.0
room2,22.0
room2,22.0
room2,22.0
room2,22.0
room2,22.0
room2,22.0
room2,22.0
room2,22.0
room2,22.0
room2,22.0
room2,22.0
room2,22.0
room2,22.0
room2,22.0
room2,22.0
room2,22.0
room2,22.0
room2,22.0
room2,22.0
room2,22.0
room2,22.0
room2,22.0
room2,22.0
room2,22.0
room2,22.0
room2,22.0
room2,22.0
room2,22.0
room2,22.0
room2,22.0
room2,21.923879532511286
room2,21.707106781186546
room2,21.38268343236509
room2,21.0
room2,20.61731656763491
room2,20.292893218813454
room2,20.076120467488714
room2,20.0
room2,20.076120467488714
room2,20.292893218813454
room2,20.61731656763491
room2,21.0
room2,21.38268343236509
room2,21.707106781186546
room2,21.923879532511286
room2,22.0
room2,22.0
room2,22.0
room2,22.0
room2,22.0
room2,22.0
room2,22.0
room2,22.0
room2,22.0
room2,22.0
room2,22.0
room2,22.0
room2,22.0
room2,22.0
room2,22.0
room2,22.0
room2,22.0
room2,22.0
room2,22.0
room2,22.0
room2,22.0
room2,22.0
room2,22.0
room2,22.0
room2,22.0
room2,22.0
room2,22.0
room2,22.0
room2,22.0
room2,22.0
room2,22.0
room2,22.025072087818177
room2,22.09903113209758
room2,22.21816851753197
room2,22.376510198141265
room2,22.566116260882442
room2,22.777479066043686
room2,23.0
room2,23.222520933956314
room2,23.433883739117558
room2,23.623489801858735
room2,23.78183148246803
room2,23.90096886790242
room2,23.974927912181823
room2,24.0
room2,23.974927912181823
room2,23.90096886790242
room2,23.78183148246803
room2,23.623489801858735
room2,23.433883739117558
room2,23.222520933956314
room2,23.0
room2,22.777479066043686
room2,22.566116260882442
room2,22.37651019814127
room2,22.21816851753197
room2,22.09903113209758
room2,22.025072087818177
